profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners,image
301,810,5,1,6477,Gas,1300,90,5,g5.jpg
323,810,5,2,6477,Electric,1500,100,5,e5.jpg
21,810,5,3,6477,Induction,500,60,3,i3.jpg
163,810,6,1,6478,Gas,500,80,4,g4.jpg
185,810,6,2,6478,Electric,700,90,4,e4.jpg
3,810,6,3,6478,Induction,500,50,3,i3.jpg
196,810,7,1,6479,Gas,1500,90,4,g4.jpg
17,810,7,2,6479,Electric,1500,50,3,e3.jpg
225,810,7,3,6479,Induction,900,50,5,i5.jpg
199,810,8,1,6480,Gas,500,100,4,g4.jpg
266,810,8,2,6480,Electric,1300,70,5,e5.jpg
30,810,8,3,6480,Induction,1100,60,3,i3.jpg
121,811,1,1,6481,Gas,1300,50,4,g4.jpg
167,811,1,2,6481,Electric,700,80,4,e4.jpg
255,811,1,3,6481,Induction,500,70,5,i5.jpg
196,811,2,1,6482,Gas,1500,90,4,g4.jpg
179,811,2,2,6482,Electric,1500,80,4,e4.jpg
228,811,2,3,6482,Induction,1100,50,5,i5.jpg
19,811,3,1,6483,Gas,500,60,3,g3.jpg
71,811,3,2,6483,Electric,1500,80,3,e3.jpg
303,811,3,3,6483,Induction,1300,90,5,i5.jpg
244,811,4,1,6484,Gas,1100,60,5,g5.jpg
95,811,4,2,6484,Electric,700,100,3,e3.jpg
90,811,4,3,6484,Induction,1500,90,3,i3.jpg
73,811,5,1,6485,Gas,500,90,3,g3.jpg
173,811,5,2,6485,Electric,1100,80,4,e4.jpg
45,811,5,3,6485,Induction,900,70,3,i3.jpg
70,811,6,1,6486,Gas,1500,80,3,g3.jpg
149,811,6,2,6486,Electric,700,70,4,e4.jpg
261,811,6,3,6486,Induction,900,70,5,i5.jpg
16,811,7,1,6487,Gas,1500,50,3,g3.jpg
29,811,7,2,6487,Electric,1100,60,3,e3.jpg
126,811,7,3,6487,Induction,1500,50,4,i4.jpg
193,811,8,1,6488,Gas,1300,90,4,g4.jpg
167,811,8,2,6488,Electric,700,80,4,e4.jpg
198,811,8,3,6488,Induction,1500,90,4,i4.jpg
184,812,1,1,6489,Gas,700,90,4,g4.jpg
179,812,1,2,6489,Electric,1500,80,4,e4.jpg
324,812,1,3,6489,Induction,1500,100,5,i5.jpg
37,812,2,1,6490,Gas,500,70,3,g3.jpg
317,812,2,2,6490,Electric,1100,100,5,e5.jpg
57,812,2,3,6490,Induction,500,80,3,i3.jpg
130,812,3,1,6491,Gas,700,60,4,g4.jpg
17,812,3,2,6491,Electric,1500,50,3,e3.jpg
315,812,3,3,6491,Induction,900,100,5,i5.jpg
244,812,4,1,6492,Gas,1100,60,5,g5.jpg
77,812,4,2,6492,Electric,700,90,3,e3.jpg
297,812,4,3,6492,Induction,900,90,5,i5.jpg
22,812,5,1,6493,Gas,700,60,3,g3.jpg
194,812,5,2,6493,Electric,1300,90,4,e4.jpg
81,812,5,3,6493,Induction,900,90,3,i3.jpg
232,812,6,1,6494,Gas,1500,50,5,g5.jpg
185,812,6,2,6494,Electric,700,90,4,e4.jpg
222,812,6,3,6494,Induction,700,50,5,i5.jpg
163,812,7,1,6495,Gas,500,80,4,g4.jpg
128,812,7,2,6495,Electric,500,60,4,e4.jpg
186,812,7,3,6495,Induction,700,90,4,i4.jpg
232,812,8,1,6496,Gas,1500,50,5,g5.jpg
167,812,8,2,6496,Electric,700,80,4,e4.jpg
255,812,8,3,6496,Induction,500,70,5,i5.jpg
196,813,1,1,6497,Gas,1500,90,4,g4.jpg
293,813,1,2,6497,Electric,700,90,5,e5.jpg
6,813,1,3,6497,Induction,700,50,3,i3.jpg
208,813,2,1,6498,Gas,1100,100,4,g4.jpg
5,813,2,2,6498,Electric,700,50,3,e3.jpg
168,813,2,3,6498,Induction,700,80,4,i4.jpg
55,813,3,1,6499,Gas,500,80,3,g3.jpg
83,813,3,2,6499,Electric,1100,90,3,e3.jpg
90,813,3,3,6499,Induction,1500,90,3,i3.jpg
235,813,4,1,6500,Gas,500,60,5,g5.jpg
323,813,4,2,6500,Electric,1500,100,5,e5.jpg
306,813,4,3,6500,Induction,1500,90,5,i5.jpg
196,813,5,1,6501,Gas,1500,90,4,g4.jpg
152,813,5,2,6501,Electric,900,70,4,e4.jpg
186,813,5,3,6501,Induction,700,90,4,i4.jpg
142,813,6,1,6502,Gas,1500,60,4,g4.jpg
143,813,6,2,6502,Electric,1500,60,4,e4.jpg
198,813,6,3,6502,Induction,1500,90,4,i4.jpg
70,813,7,1,6503,Gas,1500,80,3,g3.jpg
188,813,7,2,6503,Electric,900,90,4,e4.jpg
321,813,7,3,6503,Induction,1300,100,5,i5.jpg
223,813,8,1,6504,Gas,900,50,5,g5.jpg
47,813,8,2,6504,Electric,1100,70,3,e3.jpg
222,813,8,3,6504,Induction,700,50,5,i5.jpg
46,814,1,1,6505,Gas,1100,70,3,g3.jpg
227,814,1,2,6505,Electric,1100,50,5,e5.jpg
69,814,1,3,6505,Induction,1300,80,3,i3.jpg
112,814,2,1,6506,Gas,700,50,4,g4.jpg
239,814,2,2,6506,Electric,700,60,5,e5.jpg
153,814,2,3,6506,Induction,900,70,4,i4.jpg
322,814,3,1,6507,Gas,1500,100,5,g5.jpg
299,814,3,2,6507,Electric,1100,90,5,e5.jpg
39,814,3,3,6507,Induction,500,70,3,i3.jpg
67,814,4,1,6508,Gas,1300,80,3,g3.jpg
23,814,4,2,6508,Electric,700,60,3,e3.jpg
261,814,4,3,6508,Induction,900,70,5,i5.jpg
1,814,5,1,6509,Gas,500,50,3,g3.jpg
89,814,5,2,6509,Electric,1500,90,3,e3.jpg
249,814,5,3,6509,Induction,1300,60,5,i5.jpg
58,814,6,1,6510,Gas,700,80,3,g3.jpg
245,814,6,2,6510,Electric,1100,60,5,e5.jpg
312,814,6,3,6510,Induction,700,100,5,i5.jpg
268,814,7,1,6511,Gas,1500,70,5,g5.jpg
275,814,7,2,6511,Electric,700,80,5,e5.jpg
219,814,7,3,6511,Induction,500,50,5,i5.jpg
148,814,8,1,6512,Gas,700,70,4,g4.jpg
305,814,8,2,6512,Electric,1500,90,5,e5.jpg
300,814,8,3,6512,Induction,1100,90,5,i5.jpg
136,815,1,1,6513,Gas,1100,60,4,g4.jpg
62,815,1,2,6513,Electric,900,80,3,e3.jpg
312,815,1,3,6513,Induction,700,100,5,i5.jpg
241,815,2,1,6514,Gas,900,60,5,g5.jpg
68,815,2,2,6514,Electric,1300,80,3,e3.jpg
288,815,2,3,6514,Induction,1500,80,5,i5.jpg
49,815,3,1,6515,Gas,1300,70,3,g3.jpg
287,815,3,2,6515,Electric,1500,80,5,e5.jpg
273,815,3,3,6515,Induction,500,80,5,i5.jpg
169,815,4,1,6516,Gas,900,80,4,g4.jpg
5,815,4,2,6516,Electric,700,50,3,e3.jpg
279,815,4,3,6516,Induction,900,80,5,i5.jpg
7,815,5,1,6517,Gas,900,50,3,g3.jpg
221,815,5,2,6517,Electric,700,50,5,e5.jpg
189,815,5,3,6517,Induction,900,90,4,i4.jpg
172,815,6,1,6518,Gas,1100,80,4,g4.jpg
284,815,6,2,6518,Electric,1300,80,5,e5.jpg
57,815,6,3,6518,Induction,500,80,3,i3.jpg
142,815,7,1,6519,Gas,1500,60,4,g4.jpg
167,815,7,2,6519,Electric,700,80,4,e4.jpg
111,815,7,3,6519,Induction,500,50,4,i4.jpg
40,815,8,1,6520,Gas,700,70,3,g3.jpg
260,815,8,2,6520,Electric,900,70,5,e5.jpg
78,815,8,3,6520,Induction,700,90,3,i3.jpg
313,816,1,1,6521,Gas,900,100,5,g5.jpg
170,816,1,2,6521,Electric,900,80,4,e4.jpg
69,816,1,3,6521,Induction,1300,80,3,i3.jpg
85,816,2,1,6522,Gas,1300,90,3,g3.jpg
152,816,2,2,6522,Electric,900,70,4,e4.jpg
171,816,2,3,6522,Induction,900,80,4,i4.jpg
109,816,3,1,6523,Gas,500,50,4,g4.jpg
89,816,3,2,6523,Electric,1500,90,3,e3.jpg
63,816,3,3,6523,Induction,900,80,3,i3.jpg
277,816,4,1,6524,Gas,900,80,5,g5.jpg
122,816,4,2,6524,Electric,1300,50,4,e4.jpg
102,816,4,3,6524,Induction,1100,100,3,i3.jpg
112,816,5,1,6525,Gas,700,50,4,g4.jpg
62,816,5,2,6525,Electric,900,80,3,e3.jpg
276,816,5,3,6525,Induction,700,80,5,i5.jpg
31,816,6,1,6526,Gas,1300,60,3,g3.jpg
14,816,6,2,6526,Electric,1300,50,3,e3.jpg
246,816,6,3,6526,Induction,1100,60,5,i5.jpg
172,816,7,1,6527,Gas,1100,80,4,g4.jpg
182,816,7,2,6527,Electric,500,90,4,e4.jpg
321,816,7,3,6527,Induction,1300,100,5,i5.jpg
154,816,8,1,6528,Gas,1100,70,4,g4.jpg
278,816,8,2,6528,Electric,900,80,5,e5.jpg
300,816,8,3,6528,Induction,1100,90,5,i5.jpg
4,817,1,1,6529,Gas,700,50,3,g3.jpg
263,817,1,2,6529,Electric,1100,70,5,e5.jpg
54,817,1,3,6529,Induction,1500,70,3,i3.jpg
238,817,2,1,6530,Gas,700,60,5,g5.jpg
104,817,2,2,6530,Electric,1300,100,3,e3.jpg
120,817,2,3,6530,Induction,1100,50,4,i4.jpg
88,817,3,1,6531,Gas,1500,90,3,g3.jpg
209,817,3,2,6531,Electric,1100,100,4,e4.jpg
87,817,3,3,6531,Induction,1300,90,3,i3.jpg
172,817,4,1,6532,Gas,1100,80,4,g4.jpg
260,817,4,2,6532,Electric,900,70,5,e5.jpg
246,817,4,3,6532,Induction,1100,60,5,i5.jpg
196,817,5,1,6533,Gas,1500,90,4,g4.jpg
32,817,5,2,6533,Electric,1300,60,3,e3.jpg
126,817,5,3,6533,Induction,1500,50,4,i4.jpg
79,817,6,1,6534,Gas,900,90,3,g3.jpg
89,817,6,2,6534,Electric,1500,90,3,e3.jpg
321,817,6,3,6534,Induction,1300,100,5,i5.jpg
235,817,7,1,6535,Gas,500,60,5,g5.jpg
182,817,7,2,6535,Electric,500,90,4,e4.jpg
30,817,7,3,6535,Induction,1100,60,3,i3.jpg
202,817,8,1,6536,Gas,700,100,4,g4.jpg
179,817,8,2,6536,Electric,1500,80,4,e4.jpg
270,817,8,3,6536,Induction,1500,70,5,i5.jpg
112,818,1,1,6537,Gas,700,50,4,g4.jpg
170,818,1,2,6537,Electric,900,80,4,e4.jpg
15,818,1,3,6537,Induction,1300,50,3,i3.jpg
307,818,2,1,6538,Gas,500,100,5,g5.jpg
305,818,2,2,6538,Electric,1500,90,5,e5.jpg
297,818,2,3,6538,Induction,900,90,5,i5.jpg
43,818,3,1,6539,Gas,900,70,3,g3.jpg
263,818,3,2,6539,Electric,1100,70,5,e5.jpg
258,818,3,3,6539,Induction,700,70,5,i5.jpg
211,818,4,1,6540,Gas,1300,100,4,g4.jpg
5,818,4,2,6540,Electric,700,50,3,e3.jpg
219,818,4,3,6540,Induction,500,50,5,i5.jpg
124,818,5,1,6541,Gas,1500,50,4,g4.jpg
77,818,5,2,6541,Electric,700,90,3,e3.jpg
96,818,5,3,6541,Induction,700,100,3,i3.jpg
136,818,6,1,6542,Gas,1100,60,4,g4.jpg
182,818,6,2,6542,Electric,500,90,4,e4.jpg
24,818,6,3,6542,Induction,700,60,3,i3.jpg
25,818,7,1,6543,Gas,900,60,3,g3.jpg
209,818,7,2,6543,Electric,1100,100,4,e4.jpg
255,818,7,3,6543,Induction,500,70,5,i5.jpg
274,818,8,1,6544,Gas,700,80,5,g5.jpg
113,818,8,2,6544,Electric,700,50,4,e4.jpg
165,818,8,3,6544,Induction,500,80,4,i4.jpg
28,819,1,1,6545,Gas,1100,60,3,g3.jpg
164,819,1,2,6545,Electric,500,80,4,e4.jpg
36,819,1,3,6545,Induction,1500,60,3,i3.jpg
76,819,2,1,6546,Gas,700,90,3,g3.jpg
143,819,2,2,6546,Electric,1500,60,4,e4.jpg
72,819,2,3,6546,Induction,1500,80,3,i3.jpg
256,819,3,1,6547,Gas,700,70,5,g5.jpg
290,819,3,2,6547,Electric,500,90,5,e5.jpg
300,819,3,3,6547,Induction,1100,90,5,i5.jpg
76,819,4,1,6548,Gas,700,90,3,g3.jpg
224,819,4,2,6548,Electric,900,50,5,e5.jpg
150,819,4,3,6548,Induction,700,70,4,i4.jpg
22,819,5,1,6549,Gas,700,60,3,g3.jpg
134,819,5,2,6549,Electric,900,60,4,e4.jpg
15,819,5,3,6549,Induction,1300,50,3,i3.jpg
76,819,6,1,6550,Gas,700,90,3,g3.jpg
107,819,6,2,6550,Electric,1500,100,3,e3.jpg
180,819,6,3,6550,Induction,1500,80,4,i4.jpg
238,819,7,1,6551,Gas,700,60,5,g5.jpg
128,819,7,2,6551,Electric,500,60,4,e4.jpg
294,819,7,3,6551,Induction,700,90,5,i5.jpg
259,819,8,1,6552,Gas,900,70,5,g5.jpg
110,819,8,2,6552,Electric,500,50,4,e4.jpg
84,819,8,3,6552,Induction,1100,90,3,i3.jpg
265,820,1,1,6553,Gas,1300,70,5,g5.jpg
146,820,1,2,6553,Electric,500,70,4,e4.jpg
93,820,1,3,6553,Induction,500,100,3,i3.jpg
238,820,2,1,6554,Gas,700,60,5,g5.jpg
305,820,2,2,6554,Electric,1500,90,5,e5.jpg
9,820,2,3,6554,Induction,900,50,3,i3.jpg
127,820,3,1,6555,Gas,500,60,4,g4.jpg
242,820,3,2,6555,Electric,900,60,5,e5.jpg
252,820,3,3,6555,Induction,1500,60,5,i5.jpg
250,820,4,1,6556,Gas,1500,60,5,g5.jpg
29,820,4,2,6556,Electric,1100,60,3,e3.jpg
156,820,4,3,6556,Induction,1100,70,4,i4.jpg
22,820,5,1,6557,Gas,700,60,3,g3.jpg
203,820,5,2,6557,Electric,700,100,4,e4.jpg
264,820,5,3,6557,Induction,1100,70,5,i5.jpg
4,820,6,1,6558,Gas,700,50,3,g3.jpg
200,820,6,2,6558,Electric,500,100,4,e4.jpg
306,820,6,3,6558,Induction,1500,90,5,i5.jpg
97,820,7,1,6559,Gas,900,100,3,g3.jpg
185,820,7,2,6559,Electric,700,90,4,e4.jpg
180,820,7,3,6559,Induction,1500,80,4,i4.jpg
274,820,8,1,6560,Gas,700,80,5,g5.jpg
323,820,8,2,6560,Electric,1500,100,5,e5.jpg
87,820,8,3,6560,Induction,1300,90,3,i3.jpg
64,821,1,1,6561,Gas,1100,80,3,g3.jpg
215,821,1,2,6561,Electric,1500,100,4,e4.jpg
210,821,1,3,6561,Induction,1100,100,4,i4.jpg
205,821,2,1,6562,Gas,900,100,4,g4.jpg
83,821,2,2,6562,Electric,1100,90,3,e3.jpg
12,821,2,3,6562,Induction,1100,50,3,i3.jpg
253,821,3,1,6563,Gas,500,70,5,g5.jpg
314,821,3,2,6563,Electric,900,100,5,e5.jpg
201,821,3,3,6563,Induction,500,100,4,i4.jpg
298,821,4,1,6564,Gas,1100,90,5,g5.jpg
47,821,4,2,6564,Electric,1100,70,3,e3.jpg
192,821,4,3,6564,Induction,1100,90,4,i4.jpg
10,821,5,1,6565,Gas,1100,50,3,g3.jpg
269,821,5,2,6565,Electric,1500,70,5,e5.jpg
48,821,5,3,6565,Induction,1100,70,3,i3.jpg
19,821,6,1,6566,Gas,500,60,3,g3.jpg
296,821,6,2,6566,Electric,900,90,5,e5.jpg
189,821,6,3,6566,Induction,900,90,4,i4.jpg
19,821,7,1,6567,Gas,500,60,3,g3.jpg
179,821,7,2,6567,Electric,1500,80,4,e4.jpg
84,821,7,3,6567,Induction,1100,90,3,i3.jpg
268,821,8,1,6568,Gas,1500,70,5,g5.jpg
86,821,8,2,6568,Electric,1300,90,3,e3.jpg
165,821,8,3,6568,Induction,500,80,4,i4.jpg
106,822,1,1,6569,Gas,1500,100,3,g3.jpg
296,822,1,2,6569,Electric,900,90,5,e5.jpg
75,822,1,3,6569,Induction,500,90,3,i3.jpg
52,822,2,1,6570,Gas,1500,70,3,g3.jpg
26,822,2,2,6570,Electric,900,60,3,e3.jpg
258,822,2,3,6570,Induction,700,70,5,i5.jpg
259,822,3,1,6571,Gas,900,70,5,g5.jpg
206,822,3,2,6571,Electric,900,100,4,e4.jpg
84,822,3,3,6571,Induction,1100,90,3,i3.jpg
133,822,4,1,6572,Gas,900,60,4,g4.jpg
200,822,4,2,6572,Electric,500,100,4,e4.jpg
138,822,4,3,6572,Induction,1100,60,4,i4.jpg
73,822,5,1,6573,Gas,500,90,3,g3.jpg
320,822,5,2,6573,Electric,1300,100,5,e5.jpg
234,822,5,3,6573,Induction,1500,50,5,i5.jpg
172,822,6,1,6574,Gas,1100,80,4,g4.jpg
137,822,6,2,6574,Electric,1100,60,4,e4.jpg
156,822,6,3,6574,Induction,1100,70,4,i4.jpg
76,822,7,1,6575,Gas,700,90,3,g3.jpg
266,822,7,2,6575,Electric,1300,70,5,e5.jpg
231,822,7,3,6575,Induction,1300,50,5,i5.jpg
157,822,8,1,6576,Gas,1300,70,4,g4.jpg
242,822,8,2,6576,Electric,900,60,5,e5.jpg
114,822,8,3,6576,Induction,700,50,4,i4.jpg
70,823,1,1,6577,Gas,1500,80,3,g3.jpg
245,823,1,2,6577,Electric,1100,60,5,e5.jpg
135,823,1,3,6577,Induction,900,60,4,i4.jpg
139,823,2,1,6578,Gas,1300,60,4,g4.jpg
314,823,2,2,6578,Electric,900,100,5,e5.jpg
9,823,2,3,6578,Induction,900,50,3,i3.jpg
172,823,3,1,6579,Gas,1100,80,4,g4.jpg
56,823,3,2,6579,Electric,500,80,3,e3.jpg
78,823,3,3,6579,Induction,700,90,3,i3.jpg
322,823,4,1,6580,Gas,1500,100,5,g5.jpg
56,823,4,2,6580,Electric,500,80,3,e3.jpg
288,823,4,3,6580,Induction,1500,80,5,i5.jpg
193,823,5,1,6581,Gas,1300,90,4,g4.jpg
200,823,5,2,6581,Electric,500,100,4,e4.jpg
273,823,5,3,6581,Induction,500,80,5,i5.jpg
223,823,6,1,6582,Gas,900,50,5,g5.jpg
68,823,6,2,6582,Electric,1300,80,3,e3.jpg
15,823,6,3,6582,Induction,1300,50,3,i3.jpg
253,823,7,1,6583,Gas,500,70,5,g5.jpg
296,823,7,2,6583,Electric,900,90,5,e5.jpg
27,823,7,3,6583,Induction,900,60,3,i3.jpg
82,823,8,1,6584,Gas,1100,90,3,g3.jpg
254,823,8,2,6584,Electric,500,70,5,e5.jpg
93,823,8,3,6584,Induction,500,100,3,i3.jpg
202,824,1,1,6585,Gas,700,100,4,g4.jpg
83,824,1,2,6585,Electric,1100,90,3,e3.jpg
30,824,1,3,6585,Induction,1100,60,3,i3.jpg
43,824,2,1,6586,Gas,900,70,3,g3.jpg
287,824,2,2,6586,Electric,1500,80,5,e5.jpg
306,824,2,3,6586,Induction,1500,90,5,i5.jpg
145,824,3,1,6587,Gas,500,70,4,g4.jpg
308,824,3,2,6587,Electric,500,100,5,e5.jpg
261,824,3,3,6587,Induction,900,70,5,i5.jpg
163,824,4,1,6588,Gas,500,80,4,g4.jpg
197,824,4,2,6588,Electric,1500,90,4,e4.jpg
18,824,4,3,6588,Induction,1500,50,3,i3.jpg
208,824,5,1,6589,Gas,1100,100,4,g4.jpg
134,824,5,2,6589,Electric,900,60,4,e4.jpg
255,824,5,3,6589,Induction,500,70,5,i5.jpg
319,824,6,1,6590,Gas,1300,100,5,g5.jpg
86,824,6,2,6590,Electric,1300,90,3,e3.jpg
132,824,6,3,6590,Induction,700,60,4,i4.jpg
292,824,7,1,6591,Gas,700,90,5,g5.jpg
206,824,7,2,6591,Electric,900,100,4,e4.jpg
144,824,7,3,6591,Induction,1500,60,4,i4.jpg
223,824,8,1,6592,Gas,900,50,5,g5.jpg
224,824,8,2,6592,Electric,900,50,5,e5.jpg
318,824,8,3,6592,Induction,1100,100,5,i5.jpg
181,825,1,1,6593,Gas,500,90,4,g4.jpg
215,825,1,2,6593,Electric,1500,100,4,e4.jpg
207,825,1,3,6593,Induction,900,100,4,i4.jpg
163,825,2,1,6594,Gas,500,80,4,g4.jpg
272,825,2,2,6594,Electric,500,80,5,e5.jpg
81,825,2,3,6594,Induction,900,90,3,i3.jpg
256,825,3,1,6595,Gas,700,70,5,g5.jpg
194,825,3,2,6595,Electric,1300,90,4,e4.jpg
153,825,3,3,6595,Induction,900,70,4,i4.jpg
319,825,4,1,6596,Gas,1300,100,5,g5.jpg
137,825,4,2,6596,Electric,1100,60,4,e4.jpg
315,825,4,3,6596,Induction,900,100,5,i5.jpg
199,825,5,1,6597,Gas,500,100,4,g4.jpg
251,825,5,2,6597,Electric,1500,60,5,e5.jpg
36,825,5,3,6597,Induction,1500,60,3,i3.jpg
175,825,6,1,6598,Gas,1300,80,4,g4.jpg
128,825,6,2,6598,Electric,500,60,4,e4.jpg
144,825,6,3,6598,Induction,1500,60,4,i4.jpg
220,825,7,1,6599,Gas,700,50,5,g5.jpg
2,825,7,2,6599,Electric,500,50,3,e3.jpg
198,825,7,3,6599,Induction,1500,90,4,i4.jpg
49,825,8,1,6600,Gas,1300,70,3,g3.jpg
29,825,8,2,6600,Electric,1100,60,3,e3.jpg
93,825,8,3,6600,Induction,500,100,3,i3.jpg
247,826,1,1,6601,Gas,1300,60,5,g5.jpg
278,826,1,2,6601,Electric,900,80,5,e5.jpg
69,826,1,3,6601,Induction,1300,80,3,i3.jpg
271,826,2,1,6602,Gas,500,80,5,g5.jpg
32,826,2,2,6602,Electric,1300,60,3,e3.jpg
321,826,2,3,6602,Induction,1300,100,5,i5.jpg
208,826,3,1,6603,Gas,1100,100,4,g4.jpg
56,826,3,2,6603,Electric,500,80,3,e3.jpg
45,826,3,3,6603,Induction,900,70,3,i3.jpg
163,826,4,1,6604,Gas,500,80,4,g4.jpg
95,826,4,2,6604,Electric,700,100,3,e3.jpg
3,826,4,3,6604,Induction,500,50,3,i3.jpg
289,826,5,1,6605,Gas,500,90,5,g5.jpg
287,826,5,2,6605,Electric,1500,80,5,e5.jpg
189,826,5,3,6605,Induction,900,90,4,i4.jpg
235,826,6,1,6606,Gas,500,60,5,g5.jpg
116,826,6,2,6606,Electric,900,50,4,e4.jpg
147,826,6,3,6606,Induction,500,70,4,i4.jpg
262,826,7,1,6607,Gas,1100,70,5,g5.jpg
23,826,7,2,6607,Electric,700,60,3,e3.jpg
264,826,7,3,6607,Induction,1100,70,5,i5.jpg
133,826,8,1,6608,Gas,900,60,4,g4.jpg
92,826,8,2,6608,Electric,500,100,3,e3.jpg
72,826,8,3,6608,Induction,1500,80,3,i3.jpg
46,827,1,1,6609,Gas,1100,70,3,g3.jpg
263,827,1,2,6609,Electric,1100,70,5,e5.jpg
252,827,1,3,6609,Induction,1500,60,5,i5.jpg
82,827,2,1,6610,Gas,1100,90,3,g3.jpg
71,827,2,2,6610,Electric,1500,80,3,e3.jpg
3,827,2,3,6610,Induction,500,50,3,i3.jpg
67,827,3,1,6611,Gas,1300,80,3,g3.jpg
122,827,3,2,6611,Electric,1300,50,4,e4.jpg
303,827,3,3,6611,Induction,1300,90,5,i5.jpg
94,827,4,1,6612,Gas,700,100,3,g3.jpg
194,827,4,2,6612,Electric,1300,90,4,e4.jpg
30,827,4,3,6612,Induction,1100,60,3,i3.jpg
16,827,5,1,6613,Gas,1500,50,3,g3.jpg
86,827,5,2,6613,Electric,1300,90,3,e3.jpg
132,827,5,3,6613,Induction,700,60,4,i4.jpg
214,827,6,1,6614,Gas,1500,100,4,g4.jpg
59,827,6,2,6614,Electric,700,80,3,e3.jpg
324,827,6,3,6614,Induction,1500,100,5,i5.jpg
283,827,7,1,6615,Gas,1300,80,5,g5.jpg
107,827,7,2,6615,Electric,1500,100,3,e3.jpg
165,827,7,3,6615,Induction,500,80,4,i4.jpg
109,827,8,1,6616,Gas,500,50,4,g4.jpg
224,827,8,2,6616,Electric,900,50,5,e5.jpg
207,827,8,3,6616,Induction,900,100,4,i4.jpg
268,828,1,1,6617,Gas,1500,70,5,g5.jpg
293,828,1,2,6617,Electric,700,90,5,e5.jpg
60,828,1,3,6617,Induction,700,80,3,i3.jpg
265,828,2,1,6618,Gas,1300,70,5,g5.jpg
68,828,2,2,6618,Electric,1300,80,3,e3.jpg
300,828,2,3,6618,Induction,1100,90,5,i5.jpg
241,828,3,1,6619,Gas,900,60,5,g5.jpg
71,828,3,2,6619,Electric,1500,80,3,e3.jpg
261,828,3,3,6619,Induction,900,70,5,i5.jpg
211,828,4,1,6620,Gas,1300,100,4,g4.jpg
320,828,4,2,6620,Electric,1300,100,5,e5.jpg
171,828,4,3,6620,Induction,900,80,4,i4.jpg
103,828,5,1,6621,Gas,1300,100,3,g3.jpg
131,828,5,2,6621,Electric,700,60,4,e4.jpg
9,828,5,3,6621,Induction,900,50,3,i3.jpg
262,828,6,1,6622,Gas,1100,70,5,g5.jpg
206,828,6,2,6622,Electric,900,100,4,e4.jpg
216,828,6,3,6622,Induction,1500,100,4,i4.jpg
172,828,7,1,6623,Gas,1100,80,4,g4.jpg
314,828,7,2,6623,Electric,900,100,5,e5.jpg
72,828,7,3,6623,Induction,1500,80,3,i3.jpg
289,828,8,1,6624,Gas,500,90,5,g5.jpg
236,828,8,2,6624,Electric,500,60,5,e5.jpg
252,828,8,3,6624,Induction,1500,60,5,i5.jpg
280,829,1,1,6625,Gas,1100,80,5,g5.jpg
53,829,1,2,6625,Electric,1500,70,3,e3.jpg
297,829,1,3,6625,Induction,900,90,5,i5.jpg
112,829,2,1,6626,Gas,700,50,4,g4.jpg
176,829,2,2,6626,Electric,1300,80,4,e4.jpg
9,829,2,3,6626,Induction,900,50,3,i3.jpg
163,829,3,1,6627,Gas,500,80,4,g4.jpg
290,829,3,2,6627,Electric,500,90,5,e5.jpg
282,829,3,3,6627,Induction,1100,80,5,i5.jpg
124,829,4,1,6628,Gas,1500,50,4,g4.jpg
203,829,4,2,6628,Electric,700,100,4,e4.jpg
117,829,4,3,6628,Induction,900,50,4,i4.jpg
232,829,5,1,6629,Gas,1500,50,5,g5.jpg
197,829,5,2,6629,Electric,1500,90,4,e4.jpg
204,829,5,3,6629,Induction,700,100,4,i4.jpg
124,829,6,1,6630,Gas,1500,50,4,g4.jpg
233,829,6,2,6630,Electric,1500,50,5,e5.jpg
186,829,6,3,6630,Induction,700,90,4,i4.jpg
304,829,7,1,6631,Gas,1500,90,5,g5.jpg
92,829,7,2,6631,Electric,500,100,3,e3.jpg
273,829,7,3,6631,Induction,500,80,5,i5.jpg
133,829,8,1,6632,Gas,900,60,4,g4.jpg
320,829,8,2,6632,Electric,1300,100,5,e5.jpg
279,829,8,3,6632,Induction,900,80,5,i5.jpg
73,830,1,1,6633,Gas,500,90,3,g3.jpg
170,830,1,2,6633,Electric,900,80,4,e4.jpg
270,830,1,3,6633,Induction,1500,70,5,i5.jpg
133,830,2,1,6634,Gas,900,60,4,g4.jpg
152,830,2,2,6634,Electric,900,70,4,e4.jpg
72,830,2,3,6634,Induction,1500,80,3,i3.jpg
7,830,3,1,6635,Gas,900,50,3,g3.jpg
101,830,3,2,6635,Electric,1100,100,3,e3.jpg
87,830,3,3,6635,Induction,1300,90,3,i3.jpg
121,830,4,1,6636,Gas,1300,50,4,g4.jpg
293,830,4,2,6636,Electric,700,90,5,e5.jpg
93,830,4,3,6636,Induction,500,100,3,i3.jpg
280,830,5,1,6637,Gas,1100,80,5,g5.jpg
65,830,5,2,6637,Electric,1100,80,3,e3.jpg
303,830,5,3,6637,Induction,1300,90,5,i5.jpg
76,830,6,1,6638,Gas,700,90,3,g3.jpg
221,830,6,2,6638,Electric,700,50,5,e5.jpg
159,830,6,3,6638,Induction,1300,70,4,i4.jpg
166,830,7,1,6639,Gas,700,80,4,g4.jpg
98,830,7,2,6639,Electric,900,100,3,e3.jpg
72,830,7,3,6639,Induction,1500,80,3,i3.jpg
