profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,Indoor_air_Quality,number_of_burners
101,782,4,1,6252,Electric,500,8,0,4
92,782,4,2,6252,Electric,500,7,0,4
154,782,4,3,6252,Gas,500,8,10,4
56,782,5,1,6253,Electric,500,6,10,3
64,782,5,2,6253,Gas,500,7,10,3
207,782,5,3,6253,Induction,1500,7,5,5
34,782,6,1,6254,Gas,1500,6,5,3
122,782,6,2,6254,Electric,800,7,5,4
232,782,6,3,6254,Gas,1500,7,10,5
7,782,7,1,6255,Gas,1500,6,0,3
108,782,7,2,6255,Induction,1500,8,0,4
157,782,7,3,6255,Gas,800,8,10,4
61,782,8,1,6256,Gas,1500,6,10,3
22,782,8,2,6256,Gas,800,8,0,3
210,782,8,3,6256,Induction,500,8,5,5
54,783,1,1,6257,Induction,1500,8,5,3
144,783,1,2,6257,Induction,1500,6,10,4
132,783,1,3,6257,Induction,800,8,5,4
25,783,2,1,6258,Gas,1500,8,0,3
194,783,2,2,6258,Electric,800,6,5,5
41,783,2,3,6258,Electric,800,7,5,3
138,783,3,1,6259,Induction,500,6,10,4
37,783,3,2,6259,Gas,500,7,5,3
238,783,3,3,6259,Gas,800,8,10,5
243,783,4,1,6260,Induction,1500,8,10,5
101,783,4,2,6260,Electric,500,8,0,4
62,783,4,3,6260,Electric,1500,6,10,3
231,783,5,1,6261,Induction,800,7,10,5
144,783,5,2,6261,Induction,1500,6,10,4
116,783,5,3,6261,Electric,1500,6,5,4
243,783,6,1,6262,Induction,1500,8,10,5
24,783,6,2,6262,Induction,800,8,0,3
177,783,6,3,6262,Induction,800,7,0,5
210,783,7,1,6263,Induction,500,8,5,5
229,783,7,2,6263,Gas,800,7,10,5
114,783,7,3,6263,Induction,800,6,5,4
97,783,8,1,6264,Gas,1500,7,0,4
45,783,8,2,6264,Induction,1500,7,5,3
227,783,8,3,6264,Electric,500,7,10,5
162,784,1,1,6265,Induction,1500,8,10,4
177,784,1,2,6265,Induction,800,7,0,5
3,784,1,3,6265,Induction,500,6,0,3
132,784,2,1,6266,Induction,800,8,5,4
29,784,2,2,6266,Electric,500,6,5,3
238,784,2,3,6266,Gas,800,8,10,5
205,784,3,1,6267,Gas,1500,7,5,5
162,784,3,2,6267,Induction,1500,8,10,4
200,784,3,3,6267,Electric,500,7,5,5
131,784,4,1,6268,Electric,800,8,5,4
7,784,4,2,6268,Gas,1500,6,0,3
186,784,4,3,6268,Induction,800,8,0,5
213,784,5,1,6269,Induction,800,8,5,5
113,784,5,2,6269,Electric,800,6,5,4
154,784,5,3,6269,Gas,500,8,10,4
165,784,6,1,6270,Induction,500,6,0,5
38,784,6,2,6270,Electric,500,7,5,3
240,784,6,3,6270,Induction,800,8,10,5
142,784,7,1,6271,Gas,1500,6,10,4
6,784,7,2,6271,Induction,800,6,0,3
222,784,7,3,6271,Induction,800,6,10,5
220,784,8,1,6272,Gas,800,6,10,5
104,784,8,2,6272,Electric,800,8,0,4
170,784,8,3,6272,Electric,1500,6,0,5
141,785,1,1,6273,Induction,800,6,10,4
36,785,1,2,6273,Induction,1500,6,5,3
124,785,1,3,6273,Gas,1500,7,5,4
180,785,2,1,6274,Induction,1500,7,0,5
145,785,2,2,6274,Gas,500,7,10,4
138,785,2,3,6274,Induction,500,6,10,4
169,785,3,1,6275,Gas,1500,6,0,5
140,785,3,2,6275,Electric,800,6,10,4
113,785,3,3,6275,Electric,800,6,5,4
27,785,4,1,6276,Induction,1500,8,0,3
196,785,4,2,6276,Gas,1500,6,5,5
78,785,4,3,6276,Induction,800,8,10,3
196,785,5,1,6277,Gas,1500,6,5,5
14,785,5,2,6277,Electric,800,7,0,3
74,785,5,3,6277,Electric,500,8,10,3
125,785,6,1,6278,Electric,1500,7,5,4
204,785,6,2,6278,Induction,800,7,5,5
165,785,6,3,6278,Induction,500,6,0,5
65,785,7,1,6279,Electric,500,7,10,3
241,785,7,2,6279,Gas,1500,8,10,5
168,785,7,3,6279,Induction,800,6,0,5
89,785,8,1,6280,Electric,1500,6,0,4
174,785,8,2,6280,Induction,500,7,0,5
6,785,8,3,6280,Induction,800,6,0,3
193,786,1,1,6281,Gas,800,6,5,5
183,786,1,2,6281,Induction,500,8,0,5
92,786,1,3,6281,Electric,500,7,0,4
139,786,2,1,6282,Gas,800,6,10,4
142,786,2,2,6282,Gas,1500,6,10,4
105,786,2,3,6282,Induction,800,8,0,4
108,786,3,1,6283,Induction,1500,8,0,4
202,786,3,2,6283,Gas,800,7,5,5
145,786,3,3,6283,Gas,500,7,10,4
233,786,4,1,6284,Electric,1500,7,10,5
93,786,4,2,6284,Induction,500,7,0,4
108,786,4,3,6284,Induction,1500,8,0,4
208,786,5,1,6285,Gas,500,8,5,5
202,786,5,2,6285,Gas,800,7,5,5
10,786,5,3,6285,Gas,500,7,0,3
234,786,6,1,6286,Induction,1500,7,10,5
197,786,6,2,6286,Electric,1500,6,5,5
21,786,6,3,6286,Induction,500,8,0,3
172,786,7,1,6287,Gas,500,7,0,5
65,786,7,2,6287,Electric,500,7,10,3
94,786,7,3,6287,Gas,800,7,0,4
86,786,8,1,6288,Electric,800,6,0,4
225,786,8,2,6288,Induction,1500,6,10,5
33,786,8,3,6288,Induction,800,6,5,3
85,787,1,1,6289,Gas,800,6,0,4
18,787,1,2,6289,Induction,1500,7,0,3
57,787,1,3,6289,Induction,500,6,10,3
18,787,2,1,6290,Induction,1500,7,0,3
223,787,2,2,6290,Gas,1500,6,10,5
81,787,2,3,6290,Induction,1500,8,10,3
149,787,3,1,6291,Electric,800,7,10,4
88,787,3,2,6291,Gas,1500,6,0,4
8,787,3,3,6291,Electric,1500,6,0,3
172,787,4,1,6292,Gas,500,7,0,5
93,787,4,2,6292,Induction,500,7,0,4
224,787,4,3,6292,Electric,1500,6,10,5
225,787,5,1,6293,Induction,1500,6,10,5
20,787,5,2,6293,Electric,500,8,0,3
168,787,5,3,6293,Induction,800,6,0,5
20,787,6,1,6294,Electric,500,8,0,3
2,787,6,2,6294,Electric,500,6,0,3
59,787,6,3,6294,Electric,800,6,10,3
143,787,7,1,6295,Electric,1500,6,10,4
199,787,7,2,6295,Gas,500,7,5,5
7,787,7,3,6295,Gas,1500,6,0,3
35,787,8,1,6296,Electric,1500,6,5,3
26,787,8,2,6296,Electric,1500,8,0,3
47,787,8,3,6296,Electric,500,8,5,3
215,788,1,1,6297,Electric,1500,8,5,5
151,788,1,2,6297,Gas,1500,7,10,4
232,788,1,3,6297,Gas,1500,7,10,5
135,788,2,1,6298,Induction,1500,8,5,4
20,788,2,2,6298,Electric,500,8,0,3
90,788,2,3,6298,Induction,1500,6,0,4
221,788,3,1,6299,Electric,800,6,10,5
24,788,3,2,6299,Induction,800,8,0,3
134,788,3,3,6299,Electric,1500,8,5,4
148,788,4,1,6300,Gas,800,7,10,4
95,788,4,2,6300,Electric,800,7,0,4
91,788,4,3,6300,Gas,500,7,0,4
212,788,5,1,6301,Electric,800,8,5,5
28,788,5,2,6301,Gas,500,6,5,3
100,788,5,3,6301,Gas,500,8,0,4
69,788,6,1,6302,Induction,800,7,10,3
178,788,6,2,6302,Gas,1500,7,0,5
208,788,6,3,6302,Gas,500,8,5,5
195,788,7,1,6303,Induction,800,6,5,5
218,788,7,2,6303,Electric,500,6,10,5
107,788,7,3,6303,Electric,1500,8,0,4
148,788,8,1,6304,Gas,800,7,10,4
140,788,8,2,6304,Electric,800,6,10,4
78,788,8,3,6304,Induction,800,8,10,3
106,789,1,1,6305,Gas,1500,8,0,4
150,789,1,2,6305,Induction,800,7,10,4
57,789,1,3,6305,Induction,500,6,10,3
201,789,2,1,6306,Induction,500,7,5,5
176,789,2,2,6306,Electric,800,7,0,5
231,789,2,3,6306,Induction,800,7,10,5
157,789,3,1,6307,Gas,800,8,10,4
40,789,3,2,6307,Gas,800,7,5,3
82,789,3,3,6307,Gas,500,6,0,4
143,789,4,1,6308,Electric,1500,6,10,4
121,789,4,2,6308,Gas,800,7,5,4
170,789,4,3,6308,Electric,1500,6,0,5
225,789,5,1,6309,Induction,1500,6,10,5
226,789,5,2,6309,Gas,500,7,10,5
176,789,5,3,6309,Electric,800,7,0,5
171,789,6,1,6310,Induction,1500,6,0,5
80,789,6,2,6310,Electric,1500,8,10,3
218,789,6,3,6310,Electric,500,6,10,5
27,789,7,1,6311,Induction,1500,8,0,3
50,789,7,2,6311,Electric,800,8,5,3
22,789,7,3,6311,Gas,800,8,0,3
10,789,8,1,6312,Gas,500,7,0,3
23,789,8,2,6312,Electric,800,8,0,3
99,789,8,3,6312,Induction,1500,7,0,4
207,790,1,1,6313,Induction,1500,7,5,5
34,790,1,2,6313,Gas,1500,6,5,3
115,790,1,3,6313,Gas,1500,6,5,4
131,790,2,1,6314,Electric,800,8,5,4
40,790,2,2,6314,Gas,800,7,5,3
16,790,2,3,6314,Gas,1500,7,0,3
237,790,3,1,6315,Induction,500,8,10,5
186,790,3,2,6315,Induction,800,8,0,5
30,790,3,3,6315,Induction,500,6,5,3
148,790,4,1,6316,Gas,800,7,10,4
134,790,4,2,6316,Electric,1500,8,5,4
106,790,4,3,6316,Gas,1500,8,0,4
143,790,5,1,6317,Electric,1500,6,10,4
99,790,5,2,6317,Induction,1500,7,0,4
221,790,5,3,6317,Electric,800,6,10,5
202,790,6,1,6318,Gas,800,7,5,5
231,790,6,2,6318,Induction,800,7,10,5
165,790,6,3,6318,Induction,500,6,0,5
49,790,7,1,6319,Gas,800,8,5,3
156,790,7,2,6319,Induction,500,8,10,4
99,790,7,3,6319,Induction,1500,7,0,4
27,790,8,1,6320,Induction,1500,8,0,3
141,790,8,2,6320,Induction,800,6,10,4
121,790,8,3,6320,Gas,800,7,5,4
181,791,1,1,6321,Gas,500,8,0,5
77,791,1,2,6321,Electric,800,8,10,3
60,791,1,3,6321,Induction,800,6,10,3
11,791,2,1,6322,Electric,500,7,0,3
123,791,2,2,6322,Induction,800,7,5,4
162,791,2,3,6322,Induction,1500,8,10,4
160,791,3,1,6323,Gas,1500,8,10,4
11,791,3,2,6323,Electric,500,7,0,3
18,791,3,3,6323,Induction,1500,7,0,3
240,791,4,1,6324,Induction,800,8,10,5
110,791,4,2,6324,Electric,500,6,5,4
5,791,4,3,6324,Electric,800,6,0,3
170,791,5,1,6325,Electric,1500,6,0,5
139,791,5,2,6325,Gas,800,6,10,4
187,791,5,3,6325,Gas,1500,8,0,5
192,791,6,1,6326,Induction,500,6,5,5
27,791,6,2,6326,Induction,1500,8,0,3
206,791,6,3,6326,Electric,1500,7,5,5
4,791,7,1,6327,Gas,800,6,0,3
242,791,7,2,6327,Electric,1500,8,10,5
15,791,7,3,6327,Induction,800,7,0,3
165,791,8,1,6328,Induction,500,6,0,5
170,791,8,2,6328,Electric,1500,6,0,5
186,791,8,3,6328,Induction,800,8,0,5
108,792,1,1,6329,Induction,1500,8,0,4
43,792,1,2,6329,Gas,1500,7,5,3
191,792,1,3,6329,Electric,500,6,5,5
51,792,2,1,6330,Induction,800,8,5,3
35,792,2,2,6330,Electric,1500,6,5,3
124,792,2,3,6330,Gas,1500,7,5,4
166,792,3,1,6331,Gas,800,6,0,5
202,792,3,2,6331,Gas,800,7,5,5
123,792,3,3,6331,Induction,800,7,5,4
141,792,4,1,6332,Induction,800,6,10,4
64,792,4,2,6332,Gas,500,7,10,3
83,792,4,3,6332,Electric,500,6,0,4
192,792,5,1,6333,Induction,500,6,5,5
101,792,5,2,6333,Electric,500,8,0,4
110,792,5,3,6333,Electric,500,6,5,4
242,792,6,1,6334,Electric,1500,8,10,5
183,792,6,2,6334,Induction,500,8,0,5
29,792,6,3,6334,Electric,500,6,5,3
170,792,7,1,6335,Electric,1500,6,0,5
116,792,7,2,6335,Electric,1500,6,5,4
32,792,7,3,6335,Electric,800,6,5,3
102,792,8,1,6336,Induction,500,8,0,4
6,792,8,2,6336,Induction,800,6,0,3
20,792,8,3,6336,Electric,500,8,0,3
195,793,1,1,6337,Induction,800,6,5,5
18,793,1,2,6337,Induction,1500,7,0,3
55,793,1,3,6337,Gas,500,6,10,3
30,793,2,1,6338,Induction,500,6,5,3
125,793,2,2,6338,Electric,1500,7,5,4
164,793,2,3,6338,Electric,500,6,0,5
148,793,3,1,6339,Gas,800,7,10,4
229,793,3,2,6339,Gas,800,7,10,5
209,793,3,3,6339,Electric,500,8,5,5
30,793,4,1,6340,Induction,500,6,5,3
229,793,4,2,6340,Gas,800,7,10,5
81,793,4,3,6340,Induction,1500,8,10,3
35,793,5,1,6341,Electric,1500,6,5,3
190,793,5,2,6341,Gas,500,6,5,5
206,793,5,3,6341,Electric,1500,7,5,5
198,793,6,1,6342,Induction,1500,6,5,5
194,793,6,2,6342,Electric,800,6,5,5
140,793,6,3,6342,Electric,800,6,10,4
154,793,7,1,6343,Gas,500,8,10,4
143,793,7,2,6343,Electric,1500,6,10,4
78,793,7,3,6343,Induction,800,8,10,3
201,793,8,1,6344,Induction,500,7,5,5
74,793,8,2,6344,Electric,500,8,10,3
140,793,8,3,6344,Electric,800,6,10,4
214,794,1,1,6345,Gas,1500,8,5,5
147,794,1,2,6345,Induction,500,7,10,4
3,794,1,3,6345,Induction,500,6,0,3
214,794,2,1,6346,Gas,1500,8,5,5
150,794,2,2,6346,Induction,800,7,10,4
72,794,2,3,6346,Induction,1500,7,10,3
158,794,3,1,6347,Electric,800,8,10,4
216,794,3,2,6347,Induction,1500,8,5,5
12,794,3,3,6347,Induction,500,7,0,3
30,794,4,1,6348,Induction,500,6,5,3
29,794,4,2,6348,Electric,500,6,5,3
98,794,4,3,6348,Electric,1500,7,0,4
175,794,5,1,6349,Gas,800,7,0,5
16,794,5,2,6349,Gas,1500,7,0,3
77,794,5,3,6349,Electric,800,8,10,3
5,794,6,1,6350,Electric,800,6,0,3
136,794,6,2,6350,Gas,500,6,10,4
164,794,6,3,6350,Electric,500,6,0,5
126,794,7,1,6351,Induction,1500,7,5,4
149,794,7,2,6351,Electric,800,7,10,4
108,794,7,3,6351,Induction,1500,8,0,4
15,794,8,1,6352,Induction,800,7,0,3
86,794,8,2,6352,Electric,800,6,0,4
100,794,8,3,6352,Gas,500,8,0,4
176,795,1,1,6353,Electric,800,7,0,5
177,795,1,2,6353,Induction,800,7,0,5
143,795,1,3,6353,Electric,1500,6,10,4
221,795,2,1,6354,Electric,800,6,10,5
139,795,2,2,6354,Gas,800,6,10,4
168,795,2,3,6354,Induction,800,6,0,5
47,795,3,1,6355,Electric,500,8,5,3
182,795,3,2,6355,Electric,500,8,0,5
33,795,3,3,6355,Induction,800,6,5,3
204,795,4,1,6356,Induction,800,7,5,5
200,795,4,2,6356,Electric,500,7,5,5
240,795,4,3,6356,Induction,800,8,10,5
155,795,5,1,6357,Electric,500,8,10,4
55,795,5,2,6357,Gas,500,6,10,3
243,795,5,3,6357,Induction,1500,8,10,5
35,795,6,1,6358,Electric,1500,6,5,3
242,795,6,2,6358,Electric,1500,8,10,5
175,795,6,3,6358,Gas,800,7,0,5
131,795,7,1,6359,Electric,800,8,5,4
75,795,7,2,6359,Induction,500,8,10,3
133,795,7,3,6359,Gas,1500,8,5,4
141,795,8,1,6360,Induction,800,6,10,4
7,795,8,2,6360,Gas,1500,6,0,3
84,795,8,3,6360,Induction,500,6,0,4
137,796,1,1,6361,Electric,500,6,10,4
130,796,1,2,6361,Gas,800,8,5,4
176,796,1,3,6361,Electric,800,7,0,5
230,796,2,1,6362,Electric,800,7,10,5
150,796,2,2,6362,Induction,800,7,10,4
104,796,2,3,6362,Electric,800,8,0,4
238,796,3,1,6363,Gas,800,8,10,5
182,796,3,2,6363,Electric,500,8,0,5
2,796,3,3,6363,Electric,500,6,0,3
103,796,4,1,6364,Gas,800,8,0,4
94,796,4,2,6364,Gas,800,7,0,4
229,796,4,3,6364,Gas,800,7,10,5
160,796,5,1,6365,Gas,1500,8,10,4
57,796,5,2,6365,Induction,500,6,10,3
56,796,5,3,6365,Electric,500,6,10,3
237,796,6,1,6366,Induction,500,8,10,5
156,796,6,2,6366,Induction,500,8,10,4
146,796,6,3,6366,Electric,500,7,10,4
229,796,7,1,6367,Gas,800,7,10,5
142,796,7,2,6367,Gas,1500,6,10,4
8,796,7,3,6367,Electric,1500,6,0,3
130,796,8,1,6368,Gas,800,8,5,4
116,796,8,2,6368,Electric,1500,6,5,4
140,796,8,3,6368,Electric,800,6,10,4
104,797,1,1,6369,Electric,800,8,0,4
111,797,1,2,6369,Induction,500,6,5,4
110,797,1,3,6369,Electric,500,6,5,4
211,797,2,1,6370,Gas,800,8,5,5
107,797,2,2,6370,Electric,1500,8,0,4
242,797,2,3,6370,Electric,1500,8,10,5
170,797,3,1,6371,Electric,1500,6,0,5
223,797,3,2,6371,Gas,1500,6,10,5
115,797,3,3,6371,Gas,1500,6,5,4
105,797,4,1,6372,Induction,800,8,0,4
158,797,4,2,6372,Electric,800,8,10,4
175,797,4,3,6372,Gas,800,7,0,5
207,797,5,1,6373,Induction,1500,7,5,5
122,797,5,2,6373,Electric,800,7,5,4
27,797,5,3,6373,Induction,1500,8,0,3
68,797,6,1,6374,Electric,800,7,10,3
129,797,6,2,6374,Induction,500,8,5,4
81,797,6,3,6374,Induction,1500,8,10,3
202,797,7,1,6375,Gas,800,7,5,5
183,797,7,2,6375,Induction,500,8,0,5
140,797,7,3,6375,Electric,800,6,10,4
25,797,8,1,6376,Gas,1500,8,0,3
2,797,8,2,6376,Electric,500,6,0,3
169,797,8,3,6376,Gas,1500,6,0,5
225,798,1,1,6377,Induction,1500,6,10,5
72,798,1,2,6377,Induction,1500,7,10,3
137,798,1,3,6377,Electric,500,6,10,4
140,798,2,1,6378,Electric,800,6,10,4
180,798,2,2,6378,Induction,1500,7,0,5
113,798,2,3,6378,Electric,800,6,5,4
229,798,3,1,6379,Gas,800,7,10,5
53,798,3,2,6379,Electric,1500,8,5,3
175,798,3,3,6379,Gas,800,7,0,5
130,798,4,1,6380,Gas,800,8,5,4
230,798,4,2,6380,Electric,800,7,10,5
240,798,4,3,6380,Induction,800,8,10,5
229,798,5,1,6381,Gas,800,7,10,5
196,798,5,2,6381,Gas,1500,6,5,5
5,798,5,3,6381,Electric,800,6,0,3
153,798,6,1,6382,Induction,1500,7,10,4
201,798,6,2,6382,Induction,500,7,5,5
56,798,6,3,6382,Electric,500,6,10,3
194,798,7,1,6383,Electric,800,6,5,5
238,798,7,2,6383,Gas,800,8,10,5
139,798,7,3,6383,Gas,800,6,10,4
112,798,8,1,6384,Gas,800,6,5,4
168,798,8,2,6384,Induction,800,6,0,5
225,798,8,3,6384,Induction,1500,6,10,5
220,799,1,1,6385,Gas,800,6,10,5
174,799,1,2,6385,Induction,500,7,0,5
46,799,1,3,6385,Gas,500,8,5,3
192,799,2,1,6386,Induction,500,6,5,5
32,799,2,2,6386,Electric,800,6,5,3
149,799,2,3,6386,Electric,800,7,10,4
4,799,3,1,6387,Gas,800,6,0,3
208,799,3,2,6387,Gas,500,8,5,5
75,799,3,3,6387,Induction,500,8,10,3
161,799,4,1,6388,Electric,1500,8,10,4
43,799,4,2,6388,Gas,1500,7,5,3
205,799,4,3,6388,Gas,1500,7,5,5
169,799,5,1,6389,Gas,1500,6,0,5
34,799,5,2,6389,Gas,1500,6,5,3
27,799,5,3,6389,Induction,1500,8,0,3
205,799,6,1,6390,Gas,1500,7,5,5
130,799,6,2,6390,Gas,800,8,5,4
215,799,6,3,6390,Electric,1500,8,5,5
55,799,7,1,6391,Gas,500,6,10,3
217,799,7,2,6391,Gas,500,6,10,5
166,799,7,3,6391,Gas,800,6,0,5
218,799,8,1,6392,Electric,500,6,10,5
213,799,8,2,6392,Induction,800,8,5,5
146,799,8,3,6392,Electric,500,7,10,4
77,800,1,1,6393,Electric,800,8,10,3
214,800,1,2,6393,Gas,1500,8,5,5
232,800,1,3,6393,Gas,1500,7,10,5
27,800,2,1,6394,Induction,1500,8,0,3
62,800,2,2,6394,Electric,1500,6,10,3
183,800,2,3,6394,Induction,500,8,0,5
93,800,3,1,6395,Induction,500,7,0,4
78,800,3,2,6395,Induction,800,8,10,3
208,800,3,3,6395,Gas,500,8,5,5
30,800,4,1,6396,Induction,500,6,5,3
92,800,4,2,6396,Electric,500,7,0,4
228,800,4,3,6396,Induction,500,7,10,5
58,800,5,1,6397,Gas,800,6,10,3
204,800,5,2,6397,Induction,800,7,5,5
172,800,5,3,6397,Gas,500,7,0,5
170,800,6,1,6398,Electric,1500,6,0,5
126,800,6,2,6398,Induction,1500,7,5,4
168,800,6,3,6398,Induction,800,6,0,5
83,800,7,1,6399,Electric,500,6,0,4
2,800,7,2,6399,Electric,500,6,0,3
212,800,7,3,6399,Electric,800,8,5,5
119,800,8,1,6400,Electric,500,7,5,4
103,800,8,2,6400,Gas,800,8,0,4
38,800,8,3,6400,Electric,500,7,5,3
7,801,1,1,6401,Gas,1500,6,0,3
127,801,1,2,6401,Gas,500,8,5,4
78,801,1,3,6401,Induction,800,8,10,3
17,801,2,1,6402,Electric,1500,7,0,3
20,801,2,2,6402,Electric,500,8,0,3
77,801,2,3,6402,Electric,800,8,10,3
167,801,3,1,6403,Electric,800,6,0,5
146,801,3,2,6403,Electric,500,7,10,4
28,801,3,3,6403,Gas,500,6,5,3
100,801,4,1,6404,Gas,500,8,0,4
218,801,4,2,6404,Electric,500,6,10,5
146,801,4,3,6404,Electric,500,7,10,4
63,801,5,1,6405,Induction,1500,6,10,3
144,801,5,2,6405,Induction,1500,6,10,4
3,801,5,3,6405,Induction,500,6,0,3
228,801,6,1,6406,Induction,500,7,10,5
24,801,6,2,6406,Induction,800,8,0,3
96,801,6,3,6406,Induction,800,7,0,4
13,801,7,1,6407,Gas,800,7,0,3
56,801,7,2,6407,Electric,500,6,10,3
53,801,7,3,6407,Electric,1500,8,5,3
203,801,8,1,6408,Electric,800,7,5,5
114,801,8,2,6408,Induction,800,6,5,4
77,801,8,3,6408,Electric,800,8,10,3
222,802,1,1,6409,Induction,800,6,10,5
132,802,1,2,6409,Induction,800,8,5,4
186,802,1,3,6409,Induction,800,8,0,5
170,802,2,1,6410,Electric,1500,6,0,5
67,802,2,2,6410,Gas,800,7,10,3
71,802,2,3,6410,Electric,1500,7,10,3
187,802,3,1,6411,Gas,1500,8,0,5
83,802,3,2,6411,Electric,500,6,0,4
206,802,3,3,6411,Electric,1500,7,5,5
92,802,4,1,6412,Electric,500,7,0,4
98,802,4,2,6412,Electric,1500,7,0,4
228,802,4,3,6412,Induction,500,7,10,5
227,802,5,1,6413,Electric,500,7,10,5
53,802,5,2,6413,Electric,1500,8,5,3
146,802,5,3,6413,Electric,500,7,10,4
23,802,6,1,6414,Electric,800,8,0,3
32,802,6,2,6414,Electric,800,6,5,3
189,802,6,3,6414,Induction,1500,8,0,5
107,802,7,1,6415,Electric,1500,8,0,4
6,802,7,2,6415,Induction,800,6,0,3
80,802,7,3,6415,Electric,1500,8,10,3
12,802,8,1,6416,Induction,500,7,0,3
147,802,8,2,6416,Induction,500,7,10,4
60,802,8,3,6416,Induction,800,6,10,3
72,803,1,1,6417,Induction,1500,7,10,3
187,803,1,2,6417,Gas,1500,8,0,5
145,803,1,3,6417,Gas,500,7,10,4
91,803,2,1,6418,Gas,500,7,0,4
218,803,2,2,6418,Electric,500,6,10,5
99,803,2,3,6418,Induction,1500,7,0,4
85,803,3,1,6419,Gas,800,6,0,4
222,803,3,2,6419,Induction,800,6,10,5
93,803,3,3,6419,Induction,500,7,0,4
33,803,4,1,6420,Induction,800,6,5,3
243,803,4,2,6420,Induction,1500,8,10,5
45,803,4,3,6420,Induction,1500,7,5,3
188,803,5,1,6421,Electric,1500,8,0,5
232,803,5,2,6421,Gas,1500,7,10,5
50,803,5,3,6421,Electric,800,8,5,3
149,803,6,1,6422,Electric,800,7,10,4
212,803,6,2,6422,Electric,800,8,5,5
54,803,6,3,6422,Induction,1500,8,5,3
193,803,7,1,6423,Gas,800,6,5,5
74,803,7,2,6423,Electric,500,8,10,3
127,803,7,3,6423,Gas,500,8,5,4
186,803,8,1,6424,Induction,800,8,0,5
168,803,8,2,6424,Induction,800,6,0,5
191,803,8,3,6424,Electric,500,6,5,5
54,804,1,1,6425,Induction,1500,8,5,3
136,804,1,2,6425,Gas,500,6,10,4
2,804,1,3,6425,Electric,500,6,0,3
10,804,2,1,6426,Gas,500,7,0,3
104,804,2,2,6426,Electric,800,8,0,4
17,804,2,3,6426,Electric,1500,7,0,3
192,804,3,1,6427,Induction,500,6,5,5
11,804,3,2,6427,Electric,500,7,0,3
36,804,3,3,6427,Induction,1500,6,5,3
236,804,4,1,6428,Electric,500,8,10,5
160,804,4,2,6428,Gas,1500,8,10,4
76,804,4,3,6428,Gas,800,8,10,3
99,804,5,1,6429,Induction,1500,7,0,4
135,804,5,2,6429,Induction,1500,8,5,4
34,804,5,3,6429,Gas,1500,6,5,3
179,804,6,1,6430,Electric,1500,7,0,5
80,804,6,2,6430,Electric,1500,8,10,3
199,804,6,3,6430,Gas,500,7,5,5
89,804,7,1,6431,Electric,1500,6,0,4
210,804,7,2,6431,Induction,500,8,5,5
159,804,7,3,6431,Induction,800,8,10,4
144,804,8,1,6432,Induction,1500,6,10,4
148,804,8,2,6432,Gas,800,7,10,4
221,804,8,3,6432,Electric,800,6,10,5
218,805,1,1,6433,Electric,500,6,10,5
132,805,1,2,6433,Induction,800,8,5,4
220,805,1,3,6433,Gas,800,6,10,5
169,805,2,1,6434,Gas,1500,6,0,5
82,805,2,2,6434,Gas,500,6,0,4
106,805,2,3,6434,Gas,1500,8,0,4
136,805,3,1,6435,Gas,500,6,10,4
179,805,3,2,6435,Electric,1500,7,0,5
180,805,3,3,6435,Induction,1500,7,0,5
198,805,4,1,6436,Induction,1500,6,5,5
214,805,4,2,6436,Gas,1500,8,5,5
233,805,4,3,6436,Electric,1500,7,10,5
152,805,5,1,6437,Electric,1500,7,10,4
146,805,5,2,6437,Electric,500,7,10,4
203,805,5,3,6437,Electric,800,7,5,5
25,805,6,1,6438,Gas,1500,8,0,3
132,805,6,2,6438,Induction,800,8,5,4
41,805,6,3,6438,Electric,800,7,5,3
103,805,7,1,6439,Gas,800,8,0,4
98,805,7,2,6439,Electric,1500,7,0,4
86,805,7,3,6439,Electric,800,6,0,4
185,805,8,1,6440,Electric,800,8,0,5
239,805,8,2,6440,Electric,800,8,10,5
98,805,8,3,6440,Electric,1500,7,0,4
208,806,1,1,6441,Gas,500,8,5,5
181,806,1,2,6441,Gas,500,8,0,5
92,806,1,3,6441,Electric,500,7,0,4
49,806,2,1,6442,Gas,800,8,5,3
141,806,2,2,6442,Induction,800,6,10,4
111,806,2,3,6442,Induction,500,6,5,4
186,806,3,1,6443,Induction,800,8,0,5
60,806,3,2,6443,Induction,800,6,10,3
107,806,3,3,6443,Electric,1500,8,0,4
172,806,4,1,6444,Gas,500,7,0,5
242,806,4,2,6444,Electric,1500,8,10,5
237,806,4,3,6444,Induction,500,8,10,5
182,806,5,1,6445,Electric,500,8,0,5
6,806,5,2,6445,Induction,800,6,0,3
218,806,5,3,6445,Electric,500,6,10,5
188,806,6,1,6446,Electric,1500,8,0,5
89,806,6,2,6446,Electric,1500,6,0,4
157,806,6,3,6446,Gas,800,8,10,4
55,806,7,1,6447,Gas,500,6,10,3
5,806,7,2,6447,Electric,800,6,0,3
229,806,7,3,6447,Gas,800,7,10,5
4,806,8,1,6448,Gas,800,6,0,3
184,806,8,2,6448,Gas,800,8,0,5
36,806,8,3,6448,Induction,1500,6,5,3
213,807,1,1,6449,Induction,800,8,5,5
46,807,1,2,6449,Gas,500,8,5,3
180,807,1,3,6449,Induction,1500,7,0,5
132,807,2,1,6450,Induction,800,8,5,4
51,807,2,2,6450,Induction,800,8,5,3
138,807,2,3,6450,Induction,500,6,10,4
